year,owner_type2,city_nhood,parcels,median_value,median_value_adj
2008,bank,MERRILL PARK,10,100850,140908.4067174646
2008,bank,METCALFE PARK,26,69900,97664.82528062246
2008,bank,MIDTOWN,20,75400,105349.46818539247
2008,bank,MILLER VALLEY,1,86200,120439.31243475903
2008,bank,MITCHELL WEST,3,132400,184990.31283482708
2008,bank,MORGAN HEIGHTS,2,147050,205459.40711753268
2008,bank,MORGANDALE,10,150400,210140.053250438
2008,bank,MUSKEGO WAY,24,100500,140419.38398716104
2008,bank,"NASH PARK",3,132300,184850.59205474038
2008,bank,"NATIONAL PARK",3,97000,135529.1566841256
2008,bank,NEW COELN,1,155200,216846.65069460095
2008,bank,NORTH DIVISION,39,55700,77824.47450830718
2008,bank,NORTHPOINT,1,224500,313673.1512947031
2008,bank,NORTHRIDGE,5,148400,207345.63764870347
2008,bank,NORTHRIDGE LAKES,1,99800,139441.33852655397
2008,bank,OLD NORTH MILWAUKEE,46,90900,127006.18909883522
2008,bank,PARK VIEW,3,69900,97664.82528062246
2008,bank,PARK WEST,26,56850,79431.26347930453
2008,bank,PARKWAY HILLS,2,131200,183313.66347378638
2008,bank,PHEASANT RUN,2,184550,257854.69965005544
2008,bank,POLONIA,11,134600,188064.1699967351
2008,bank,RIDGEVIEW,1,147500,206088.15062792294
2008,bank,RIVERTON HEIGHTS,4,174500,243812.76125133934
2008,bank,RIVERWEST,10,125750,175698.88095905972
2008,bank,ROLLING GREEN,4,168150,234940.49171583215
2008,bank,ROOSEVELT GROVE,17,106300,148523.18923219125
2008,bank,ROOT CREEK,1,175500,245209.9690522066
2008,bank,RUFUS KING,6,111100,155229.78667635415
2008,bank,SAINT JOSEPH,30,129850,181427.43294261556
2008,bank,SAVELAND PARK,4,144800,202315.68956558127
2008,bank,SHERMAN PARK,56,105350,147195.84182136733
2008,bank,SILVER CITY,8,109700,153273.69575513998
2008,bank,SILVER SPRING,38,101400,141676.8710079416
2008,bank,SILVER SWAN,13,146200,204271.78048679547
2008,bank,SOUTHGATE,4,141450,197635.04343267594
2008,bank,SOUTHPOINT,3,139600,195050.20900107146
2008,bank,ST. AMELIAN'S,1,158200,221038.27409720278
2008,bank,SUNSET HEIGHTS,7,153000,213772.79353269294
2008,bank,THURSTON WOODS,12,88150,123163.86764645022
2008,bank,TIMMERMAN AIRPORT,1,140800,196726.8583621122
2008,bank,TIMMERMAN WEST,4,134250,187575.14726643154
2008,bank,TIPPECANOE,3,120800,168782.70234476673
2008,bank,TOWN & COUNTRY MANOR,6,117300,163892.47504173126
2008,bank,TOWN OF LAKE,2,135450,189251.79662747227
2008,bank,TRIANGLE,2,55400,77405.31216804698
2008,bank,TRIANGLE NORTH,1,29700,41497.07168575804
2008,bank,UPPER EAST SIDE,2,406750,568314.2730027637
2008,bank,UPTOWN,33,107600,150339.55937331868
2008,bank,VALHALLA,3,126200,176327.62446945
2008,bank,VOGEL PARK,4,146550,204760.80321709902
2008,bank,WAHL PARK,12,102350,143004.21841876552
2008,bank,WALKER'S POINT,7,81800,114291.59811094303
2008,bank,WALNUT HILL,13,73800,103113.93570400483
2008,bank,WASHINGTON HEIGHTS,7,217900,304451.57980897906
2008,bank,WASHINGTON PARK,30,90000,125748.70207805467
2008,bank,WEDGEWOOD,1,182200,254571.26131801735
2008,bank,WEST VIEW,1,181300,253313.7742972368
2008,bank,WILLIAMSBURG,10,81650,114082.01694081293
2008,bank,WILSON PARK,1,186100,260020.37174139972
2008,bank,WYRICK PARK,1,134000,187225.84531621475
2008,outside WI landlord,ALCOTT PARK,1,229900,321218.07341938635
2008,outside WI landlord,ALVERNO,1,210700,294391.68364273466
2008,outside WI landlord,ARLINGTON GARDENS,8,130900,182894.5011335262
2008,outside WI landlord,ARLINGTON HEIGHTS,31,84900,118622.94229363157
2008,outside WI landlord,AVENUES WEST,2,63650,88932.276525202
2008,outside WI landlord,BARAN PARK,3,137600,192255.79339933692
2008,outside WI landlord,BAY VIEW,61,181400,253453.49507732352
2008,outside WI landlord,BLUEMOUND HEIGHTS,7,173300,242136.1118902986
2008,outside WI landlord,BORCHERT FIELD,28,60650,84740.65312260017
2008,outside WI landlord,BRADLEY ESTATES,14,66600,93054.03953776046
2008,outside WI landlord,BREWER'S HILL,24,242350,338613.3105401839
2008,outside WI landlord,BURNHAM PARK,23,126400,176607.06602962344
2008,outside WI landlord,CAMBRIDGE HEIGHTS,10,237150,331347.82997567405
2008,outside WI landlord,CANNON PARK,3,150600,210419.49481061148
2008,outside WI landlord,CAPITOL HEIGHTS,21,132800,185549.19595517401
2008,outside WI landlord,CASTLE MANOR,4,137150,191627.04988894664
2008,outside WI landlord,CLARKE SQUARE,15,103700,144890.44894993634
2008,outside WI landlord,CLAYTON CREST,1,213600,298443.58626524976
2008,outside WI landlord,CLOCK TOWER ACRES,5,113000,157884.481498002
2008,outside WI landlord,COLD SPRING PARK,10,133500,186527.24141578109
2008,outside WI landlord,COLUMBUS PARK,17,145900,203852.6181465353
2008,outside WI landlord,CONCORDIA,4,156200,218243.85849546822
2008,outside WI landlord,COOPER PARK,8,162250,226696.96569071524
2008,outside WI landlord,COPERNICUS PARK,1,103900,145169.89051010978
2008,outside WI landlord,DINEEN PARK,7,154700,216148.0467941673
2008,outside WI landlord,DOWNER WOODS,10,296850,414761.1356874503
2008,outside WI landlord,ENDERIS PARK,11,148200,207066.19608853004
2008,outside WI landlord,EUCLID PARK,3,166400,232495.37806431443
2008,outside WI landlord,FAIR PARK,4,148500,207485.3584287902
2008,outside WI landlord,FAIRFIELD,9,65500,91517.11095680646
2008,outside WI landlord,FAIRVIEW,5,152900,213633.0727526062
2008,outside WI landlord,FERNWOOD,10,174400,243673.04047125264
2008,outside WI landlord,FLORIST HIGHLANDS,3,184200,257365.6769197519
2008,outside WI landlord,FOREST HOME HILLS,10,95650,133642.92615295475
2008,outside WI landlord,FRANKLIN HEIGHTS,74,66700,93193.76031784719
2008,outside WI landlord,GARDEN HOMES,12,88900,124211.77349710067
2008,outside WI landlord,GOLDEN VALLEY,7,144900,202455.41034566803
2008,outside WI landlord,GOLDMAN PARK,4,214900,300259.95640637726
2008,outside WI landlord,GRA-RAM,3,170400,238084.2092677835
2008,outside WI landlord,GRACELAND,9,93600,130778.65016117686
2008,outside WI landlord,GRANTOSA,8,112600,157325.59837765506
2008,outside WI landlord,GRANVILLE STATION,7,67100,93752.64343819409
2008,outside WI landlord,GRASSLYN MANOR,32,141000,197006.29992228566
2008,outside WI landlord,GROVER HEIGHTS,2,76100,106327.51364599957
2008,outside WI landlord,HALYARD PARK,1,334000,466667.4054896696
2008,outside WI landlord,HAMPTON HEIGHTS,37,100400,140279.66320707434
2008,outside WI landlord,HARAMBEE,69,75900,106048.0720858261
2008,outside WI landlord,HARBOR VIEW,18,179000,250100.19635524205
2008,outside WI landlord,HARDER'S OAKS,2,229100,320100.30717869254
2008,outside WI landlord,HAVENWOODS,3,52200,72934.2472052717
2008,outside WI landlord,HAWLEY FARMS,2,119750,167315.63415385608
2008,outside WI landlord,HAWTHORNE GLEN,2,141200,197285.74148245913
2008,outside WI landlord,HIGHWOOD ESTATES,3,191600,267705.01464616973
2008,outside WI landlord,HILLSIDE,6,56150,78453.21801869744
2008,outside WI landlord,HISTORIC MITCHELL STREET,23,79500,111078.0201689483
2008,outside WI landlord,HISTORIC THIRD WARD,23,237000,331138.248805544
2008,outside WI landlord,HONEY CREEK MANOR,1,141900,198263.7869430662
2008,outside WI landlord,HONEY CREEK PARKWAY,2,156800,219082.18317598858
2008,outside WI landlord,JACKSON PARK,25,179900,251357.68337602261
2008,outside WI landlord,JOHNSON'S WOODS,8,147650,206297.73179805302
2008,outside WI landlord,JUNEAU TOWN,34,213950,298932.60899555334
2008,outside WI landlord,KILBOURN TOWN,17,188000,262675.0665630475
2008,outside WI landlord,KOPS PARK,11,140700,196587.13758202546
2008,outside WI landlord,LAYTON PARK,18,140850,196796.71875215555
2008,outside WI landlord,LENOX HEIGHTS,9,143800,200918.48176471403
2008,outside WI landlord,LINCOLN CREEK,37,95800,133852.50732308486
2008,outside WI landlord,LINCOLN PARK,28,91050,127215.77026896531
2008,outside WI landlord,LINCOLN VILLAGE,33,99700,139301.61774646724
2008,outside WI landlord,LINDSAY PARK,12,161650,225858.64101019487
2008,outside WI landlord,LITTLE MENOMONEE PARKWAY,3,132300,184850.59205474038
2008,outside WI landlord,LONG VIEW,7,135400,189181.93623742892
2008,outside WI landlord,LOWER EAST SIDE,122,216200,302076.3265475047
2008,outside WI landlord,LYONS PARK,4,155250,216916.5110846443
2008,outside WI landlord,MAPLE TREE,12,136000,190020.26091794926
2008,outside WI landlord,MARTIN DRIVE,6,118150,165080.10167246842
2008,outside WI landlord,MC GOVERN PARK,7,91200,127425.35143909541
2008,outside WI landlord,MELODY VIEW,3,151800,212096.1441716522
2008,outside WI landlord,MENOMONEE RIVER HILLS,15,122800,171577.11794650127
2008,outside WI landlord,MENOMONEE RIVER HILLS EAST,5,154500,215868.60523399385
2008,outside WI landlord,MENOMONEE RIVER PARKWAY,2,116850,163263.73153134098
2008,outside WI landlord,MERRILL PARK,7,99600,139161.8969663805
2008,outside WI landlord,METCALFE PARK,24,66950,93543.06226806401
2008,outside WI landlord,MIDTOWN,29,69000,96407.33825984191
2008,outside WI landlord,MILL VALLEY,9,97600,136367.48136464597
2008,outside WI landlord,MILLER VALLEY,3,115500,161377.50100017016
2008,outside WI landlord,MITCHELL FIELD,1,156300,218383.57927555495
2008,outside WI landlord,MITCHELL WEST,5,121900,170319.63092572073
2008,outside WI landlord,MORGAN HEIGHTS,2,183600,256527.35223923152
2008,outside WI landlord,MORGANDALE,17,143500,200499.31942445383
2008,outside WI landlord,MOUNT MARY,4,200550,280210.0244639318
2008,outside WI landlord,MURRAY HILL,17,283100,395549.5284255253
2008,outside WI landlord,MUSKEGO WAY,25,90100,125888.4228581414
2008,outside WI landlord,"NASH PARK",7,133200,186108.07907552092
2008,outside WI landlord,"NATIONAL PARK",4,123150,172066.14067680482
2008,outside WI landlord,NEW COELN,1,146000,203992.33892662203
2008,outside WI landlord,NORTH DIVISION,57,59000,82435.26025116918
2008,outside WI landlord,NORTH MEADOWS,27,31200,43592.88338705895
2008,outside WI landlord,NORTHPOINT,8,287100,401138.35962899437
2008,outside WI landlord,NORTHRIDGE,1,148600,207625.07920887694
2008,outside WI landlord,NORTHRIDGE LAKES,4,111550,155858.5301867444
2008,outside WI landlord,OLD NORTH MILWAUKEE,81,87000,121557.07867545285
2008,outside WI landlord,PARK WEST,50,55150,77056.01021783016
2008,outside WI landlord,PARKWAY HILLS,1,127000,177445.3907101438
2008,outside WI landlord,PHEASANT RUN,6,156100,218104.13771538148
2008,outside WI landlord,POLLBER HEIGHTS,1,169800,237245.88458726314
2008,outside WI landlord,POLONIA,5,141200,197285.7414824591
2008,outside WI landlord,RIDGEVIEW,1,139300,194631.0466608113
2008,outside WI landlord,RIVER BEND,2,183650,256597.21262927487
2008,outside WI landlord,RIVERSIDE PARK,3,263000,367465.6516280931
2008,outside WI landlord,RIVERTON HEIGHTS,2,140600,196447.41680193873
2008,outside WI landlord,RIVERWEST,65,159900,223413.52735867712
2008,outside WI landlord,ROLLING GREEN,2,159500,222854.64423833025
2008,outside WI landlord,ROOSEVELT GROVE,29,105300,147125.98143132398
2008,outside WI landlord,ROOT CREEK,1,144700,202175.96878549457
2008,outside WI landlord,RUFUS KING,26,91400,127704.79299926886
2008,outside WI landlord,SAINT JOSEPH,53,134000,187225.84531621475
2008,outside WI landlord,SAVELAND PARK,4,156750,219012.32278594523
2008,outside WI landlord,SERVITE WOODS,6,66200,92495.15641741356
2008,outside WI landlord,SHERMAN PARK,65,103300,144331.5658295894
2008,outside WI landlord,SILVER CITY,12,112300,156906.4360373949
2008,outside WI landlord,SILVER SPRING,52,99400,138882.45540620704
2008,outside WI landlord,SILVER SWAN,6,156650,218872.6020058585
2008,outside WI landlord,SOUTHGATE,2,229400,320519.46951895265
2008,outside WI landlord,SOUTHPOINT,3,132300,184850.59205474038
2008,outside WI landlord,ST. AMELIAN'S,5,100700,140698.8255473345
2008,outside WI landlord,STORY HILL,4,172050,240389.60213921452
2008,outside WI landlord,SUNSET HEIGHTS,25,151100,211118.0987110451
2008,outside WI landlord,THE VALLEY / PIGSVILLE,2,70250,98153.84801092601
2008,outside WI landlord,THURSTON WOODS,22,93350,130429.34821096004
2008,outside WI landlord,TIMMERMAN AIRPORT,1,141000,197006.29992228566
2008,outside WI landlord,TIMMERMAN WEST,10,158250,221108.13448724613
2008,outside WI landlord,TIPPECANOE,11,160600,224391.57281928422
2008,outside WI landlord,TOWN & COUNTRY MANOR,4,109000,152295.65029453288
2008,outside WI landlord,TOWN OF LAKE,9,154700,216148.0467941673
2008,outside WI landlord,TRIANGLE,2,53550,74820.47773644252
2008,outside WI landlord,TRIANGLE NORTH,3,58100,81177.77323038863
2008,outside WI landlord,UPPER EAST SIDE,25,333700,466248.24314940936
2008,outside WI landlord,UPTOWN,27,120300,168084.09844433307
2008,outside WI landlord,VALHALLA,3,66000,92215.71485724009
2008,outside WI landlord,VALLEY FORGE,1,216800,302914.65122802503
2008,outside WI landlord,VOGEL PARK,1,144400,201756.8064452344
2008,outside WI landlord,WAHL PARK,16,78200,109261.65002782084
2008,outside WI landlord,WALKER'S POINT,25,60300,84251.63039229663
2008,outside WI landlord,WALNUT HILL,7,66400,92774.59797758701
2008,outside WI landlord,WASHINGTON HEIGHTS,25,170500,238223.93004787024
2008,outside WI landlord,WASHINGTON PARK,36,94200,131616.97484169723
2008,outside WI landlord,WEDGEWOOD,1,149800,209301.72856991767
2008,outside WI landlord,WEST VIEW,1,156200,218243.85849546822
2008,outside WI landlord,WHISPERING HILLS,1,72900,101856.44868322428
2008,outside WI landlord,WHITE MANOR,2,204700,286008.43683753104
2008,outside WI landlord,WICK FIELD,1,134600,188064.1699967351
2008,outside WI landlord,WILLIAMSBURG,13,49500,69161.78614293007
2008,outside WI landlord,WILSON PARK,4,180000,251497.40415610938
2008,outside WI landlord,WYRICK PARK,73,112200,156766.71525730815
2008,outside WI landlord,YANKEE HILL,100,271400,379202.1971553782
2008,owner occupied,ALCOTT PARK,455,183300,256108.18989897135
2008,owner occupied,ALVERNO,146,250200,349581.391776992
2008,owner occupied,ARLINGTON GARDENS,664,136200,190299.70247812275
2008,owner occupied,ARLINGTON HEIGHTS,806,83900,117225.7344927643
2008,owner occupied,AVENUES WEST,99,82400,115129.9227914634
2008,owner occupied,BARAN PARK,79,113500,158583.08539843562
2008,owner occupied,BAY VIEW,4366,157300,219780.78707642222
2008,owner occupied,BLUEMOUND HEIGHTS,875,143000,199800.7155240202
2008,owner occupied,BORCHERT FIELD,509,64500,90119.90315593919
2008,owner occupied,BRADLEY ESTATES,933,125100,174790.695888496
2008,owner occupied,BREWER'S HILL,436,218900,305848.78760984633
2008,owner occupied,BUCHEL PARK,13,181400,253453.49507732352
2008,owner occupied,BURNHAM PARK,1188,120700,168642.98156468
2008,owner occupied,CALUMET FARMS,246,237750,332186.15465619444
2008,owner occupied,CAMBRIDGE HEIGHTS,308,226650,316677.1480665677
2008,owner occupied,CANNON PARK,426,161400,225509.33905997805
2008,owner occupied,CAPITOL HEIGHTS,1404,120200,167944.37766424636
2008,owner occupied,CASTLE MANOR,745,163200,228024.31310153913
2008,owner occupied,CLARKE SQUARE,608,99150,138533.15345599025
2008,owner occupied,CLAYTON CREST,516,209450,292645.1738916506
2008,owner occupied,CLOCK TOWER ACRES,223,94100,131477.2540616105
2008,owner occupied,COLD SPRING PARK,187,133700,186806.68297595455
2008,owner occupied,COLLEGE HEIGHTS,363,151400,211537.2610513053
2008,owner occupied,COLUMBUS PARK,977,126600,176886.5075897969
2008,owner occupied,CONCORDIA,142,178150,248912.5697245049
2008,owner occupied,COOPER PARK,1134,157100,219501.34551624878
2008,owner occupied,COPERNICUS PARK,452,181600,253732.93663749698
2008,owner occupied,DINEEN PARK,761,119500,166966.33220363926
2008,owner occupied,DOWNER WOODS,539,335100,468204.33407062356
2008,owner occupied,DRETZKA PARK,10,166200,232215.93650414096
